#BeginHeader,71
#FormatType,NR-500\NORMAL
#FormatVersion,R5.00.00
Title,
Unit Number,MASTER,UNIT1,UNIT2,UNIT3,UNIT4,UNIT5,UNIT6,UNIT7,UNIT8
Unit,NR-500,(1)EN,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined

Acquisition Mode,Normal Mode
Time of Starting Acq.,09/23/2023 02:00:48,087000
Sampling Rate,1ms
Data amount,10000
Output option,Standard

Unit Common
Unit Group,NR-EN16 Common
Unit Sampling Rate,1ms
Function Setting,***
AD Integration Time,***
Anti-aliasing filter,***
Burnout detection,***
Digital filter,***
Additional Setting,***
Digital filter,***
Stop Prediction,***

Discrete EN unit
Unit,(1)EN
Error value,Lower Limit
Communication/Connected device error,***
Value empty,***
Over up lm,***
Under lw lm,***
Power out,24V/0.6A

Trigger Setting
Manual Trigger,OFF
External trigger input,ON
Edge Trigger,OFF
Edge Trigger target unit,None
Pre/Post Trigger,Not Used
No. of Points,0

Channel Setting,
Channel Number,,(1)EN-CH01,(1)EN-CH02,(1)EN-CH03
09/23/2023 02:00:51,355000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,356000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,357000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,358000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,359000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,360000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,361000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,362000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,363000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,364000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,365000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,366000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,367000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,368000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,369000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,370000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,371000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,372000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,373000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,374000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,375000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,376000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,377000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,378000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,379000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,380000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,381000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,382000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,383000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,384000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,385000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,386000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,387000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,388000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,389000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,390000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,391000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,392000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,393000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,394000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,395000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,396000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,397000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,398000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,399000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,400000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,401000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,402000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,403000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,404000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,405000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,406000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,407000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,408000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,409000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,410000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,411000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,412000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,413000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,414000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,415000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,416000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,417000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,418000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,419000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,420000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,421000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,422000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,423000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,424000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,425000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,426000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,427000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,428000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,429000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,430000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,431000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,432000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,433000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,434000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,435000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,436000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,437000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,438000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,439000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,440000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,441000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,442000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,443000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,444000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,445000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,446000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,447000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,448000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,449000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,450000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,451000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,452000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,453000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,454000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,455000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,456000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,457000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,458000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,459000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,460000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,461000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,462000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,463000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,464000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,465000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,466000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,467000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,468000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,469000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,470000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,471000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,472000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,473000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,474000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,475000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,476000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,477000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,478000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,479000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,480000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,481000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,482000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,483000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,484000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,485000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,486000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,487000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,488000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,489000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,490000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,491000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,492000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,493000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,494000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,495000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,496000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,497000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,498000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,499000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,500000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,501000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,502000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,503000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,504000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,505000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,506000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,507000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,508000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,509000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,510000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,511000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,512000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,513000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,514000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,515000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,516000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,517000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,518000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,519000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,520000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,521000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,522000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,523000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,524000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,525000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,526000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,527000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,528000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,529000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,530000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,531000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,532000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,533000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,534000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,535000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,536000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,537000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,538000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,539000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,540000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,541000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,542000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,543000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,544000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,545000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,546000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,547000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,548000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,549000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,550000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,551000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,552000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,553000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,554000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,555000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,556000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,557000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,558000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,559000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,560000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,561000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,562000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,563000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,564000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,565000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,566000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,567000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,568000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,569000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,570000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,571000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,572000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,573000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,574000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,575000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,576000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,577000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,578000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,579000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,580000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,581000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,582000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,583000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,584000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,585000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,586000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,587000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,588000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,589000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,590000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,591000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,592000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,593000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,594000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,595000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,596000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,597000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,598000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,599000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,600000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,601000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,602000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,603000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,604000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,605000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,606000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,607000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,608000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,609000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,610000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,611000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,612000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,613000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,614000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,615000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,616000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,617000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,618000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,619000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,620000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,621000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,622000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,623000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,624000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,625000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,626000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,627000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,628000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,629000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,630000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,631000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,632000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,633000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,634000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,635000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,636000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,637000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,638000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,639000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,640000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,641000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,642000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,643000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,644000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,645000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,646000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,647000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,648000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,649000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,650000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,651000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,652000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,653000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,654000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,655000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,656000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,657000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,658000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,659000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,660000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,661000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,662000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,663000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,664000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,665000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,666000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,667000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,668000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,669000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,670000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,671000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,672000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,673000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,674000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,675000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,676000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,677000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,678000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,679000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,680000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,681000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,682000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,683000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,684000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,685000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,686000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,687000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,688000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,689000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,690000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,691000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,692000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,693000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,694000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,695000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,696000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,697000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,698000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,699000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,700000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,701000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,702000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,703000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,704000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,705000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,706000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,707000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,708000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,709000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,710000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,711000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,712000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,713000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,714000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,715000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,716000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,717000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,718000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,719000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,720000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,721000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,722000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,723000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,724000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,725000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,726000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,727000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,728000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,729000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,730000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,731000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,732000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,733000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,734000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,735000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,736000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,737000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,738000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,739000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,740000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,741000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,742000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,743000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,744000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,745000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,746000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,747000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,748000,-1000.000,-100000.0,-1000.000
09/23/2023 02:00:51,749000,-1000.000,-100000.0,-1000.000
